n_linea,ctexto1,ctexto2,distancia,texto1,texto2
4413,88,94,12,+) a peras todos los posible derechos o inderazacores por los préstamos hipotecarios que,e) a percibir todos los posibles derechos o indemnizaciones por los préstamos hipotecarios que
4414,88,97,16,"puteran restar a teva de la entidad cedentedeivadas de os mimos, incluyendo os denvados.","pudieran resultar a favor de la entidad cedente derivadas de los mismos, incluyendo los derivados"
4415,81,91,11,elos conatos de segur de daños aparjados a ls préstamos hpolecaos que son también,de los contratos de seguro de daños aparejados a los préstamos hipotecarios que son también
4416,89,94,5,"cedidos al fondo, y los derivados de cualquer derecho accesoo a los préstamos hpotecaros,","cedidos al fondo, y los derivados de cualquier derecho accesorio a los préstamos hipotecarios,"
4417,59,68,9,incluidas las comiines por cancelación anipada tt o parcia.,incluidas las comisiones por cancelación anticipada total o parcial.
4418,88,97,11,"hasta el otorgamiento de la esctura de constsucón, ceda una de ls entidades cedents será","4. hasta el otorgamiento de la escritura de constitución, cada una de las entidades cedentes será"
4419,91,94,5,benetciris de los contratos de seguro de daños suscrtos por los deudores con relación a los,beneficiaria de los contratos de seguro de daños suscritos por los deudores con relación a los
4420,92,99,10,"inmuebles niptecados, en garantia delos préstamos hpotecanos, hasta el importe del asegurado","inmuebles hipotecados, en garantía de los préstamos hipotecarios, hasta el importe de lo asegurado."
4421,86,92,8,las entdades cadentes formlzarán en el miamo acto la cesión pareada a la emisón de las,las entidades cedentes formalizarán en el mismo acto la cesión aparejada a la emisión de las
4422,85,100,23,partipacnes potscaas y de les cetlsdos de tranemsón de hpateca de los darecros que le,participaciones hipotecarias y de los certificados de transmisión de hipoteca de los derechos que le
4423,84,98,18,"coresponden como berelcaras d dchos contas de segur de daños susetos por ls deusore,","corresponden como beneficiarias de dichos contratos de seguro de daños suscritos por los deudores,"
4424,82,92,12,por la entidad cedente corespondnte y de la pálza genera de segu subsdana de daños,por la entidad cedente correspondiente y de la póliza general de seguro subsidiaria de daños
4425,88,95,12,contmada portes (3) de ls entidades cedentes. conesponcerán por tano el fondo. en cuanto,"contratada por tres (3) de las entidades cedentes. corresponderán por tanto al fondo, en cuanto"
4426,87,103,16,"tar delas paricpaciones hipotecas y delos cericados de transmisión de hpotea, todas las","titular de las participaciones hipotecarias y de los certificados de transmisión de hipoteca, todas las"
4427,82,94,15,cantados que ls hubieran corespondido peri las entidades cedentes por asis seguros,cantidades que les hubieran correspondido percibir a las entidades cedentes por estos seguros.
4428,91,99,9,en el supuesto de amonización anicpada de los préstamos hpotecaros por reembolso anticipado,5. en el supuesto de amortización anticipada de los préstamos hipotecarios por reembolso anticipado
4429,86,103,20,ota o parialdel capa no nerd lugar la susttucón delas pariopaciones hpotecaras y delos,total o parcial del capital no tendrá lugar la sustitución de las participaciones hipotecarias y de los
4430,47,50,5,certicados de transmisión de figteca afectados.,certificados de transmisión de hipoteca afectados.
4431,86,98,14,los derechos del fondo resutanes de las pariipacones hpotecañas y de los cariicados de,6. los derechos del fondo resultantes de las participaciones hipotecarias y de los certificados de
4432,96,97,2,transmisión de hipoteca están vinculados alos pagos realizados por los deudores. y por tanto las,"transmisión de hipoteca están vinculados a los pagos realizados por los deudores, y por tanto las"
4433,83,94,16,paripacones hpotecrs y los certicados de transmisión de fipoleos quedan srectamente,participaciones hipotecarias y los certificados de transmisión de hipoteca quedan directamente
4434,88,92,9,"alectados por la evolución, terasos, anicpos o cualquer dra incidencia de los préstamos.","afectados por la evolución, retrasos, anticipos o cualquier otra incidencia de los préstamos"
4435,12,13,1,hipotecarios,hipotecarios.
4436,98,103,5,7. serán or cuenta del fondo todos los posibles gasos o cotas que puderan resultar por cuenta de a,7. serán por cuenta del fondo todos los posibles gastos o costas que pudieran resultar por cuenta de la
4437,89,92,6,enicaa cedento dervados de las actuaciones recuperatoras en caso de incumplimiento de las,entidad cedente derivados de las actuaciones recuperatorias en caso de incumplimiento de las
4438,83,103,22,"blgacones por par delo deudores incluido el jee de la acción ejecu cota los mismos,","obligaciones por parte de los deudores, incluido el ejercicio de la acción ejecutiva contra los mismos."
4439,97,98,1,8. en caso de renegociación consentida por la sociedad gestora en representación y por cuenta del,"8. en caso de renegociación consentida por la sociedad gestora, en representación y por cuenta del"
4440,90,95,7,"fono, de los próstamos hipotecarios, o de sus vencimientos. la modiicacón de las coniiones","fondo, de los préstamos hipotecarios, o de sus vencimientos, la modificación de las condiciones"
4441,18,18,2,"afectara al fondo,",afectará al fondo.
4442,3,93,90,   ,precio de emisión de las participaciones hipotecarias y de los certificados de transmisión de
4443,1,9,9, ,hipoteca.
4444,3,105,102,   ,el precio de emisión de las participaciones hipotecarias y de los certificados de transmisión de hipoteca
4445,2,104,102,  ,será a la par del valor nominal del capital de los préstamos hipotecarios. el importe total que el fondo
4446,1,99,98, ,representado por la sociedad gestora pagará a cada una de las entidades cedentes por la suscripción
4447,2,100,98,  ,de las participaciones hipotecarias y de los certificados de transmisión de hipoteca será el importe
4448,0,104,104,,equivalente a la suma de (i) el valor nominal del capital o principal pendiente de reembolso de cada uno
4449,3,106,103,   ,"de los préstamos hipotecarios, y (ii) los intereses ordinarios devengados y no vencidos y, en su caso, los"
4450,0,102,102,,intereses vencidos y no satisfechos de cada uno de los préstamos hipotecarios a la fecha de emisión de
4451,3,96,93,   ,las participaciones hipotecarias y de los certificados de 7ransmisión de +isoteca los “intereses
4452,3,9,9,   ,corridos”
4453,2,105,103,  ,el pago del importe total por la suscripción de las participaciones hipotecarias y de los certificados de
4454,2,100,98,  ,"transmisión de hipoteca lo abonará el fondo, representado por la sociedad gestora, a cada una de las"
4455,2,93,91,  ,"entidades cedentes en la fecha de desembolso de los bonos, valor ese mismo día, una vez quede"
4456,1,95,94, ,efectuado el desembolso por la suscripción de la emisión de bonos y entregados los importes del
4457,0,93,93,,"préstamo b, de los préstamos subordinados y del préstamo para gastos iniciales. las entidades"
4458,0,91,91,,cedentes no percibirán intereses por el aplazamiento del pago hasta la fecha de desembolso.
4459,24,104,86,precio de emisión de las,"en caso de que fuera resuelta la constitución del fondo y, consecuentemente, la emisión y suscripción de"
4460,1,103,102, ,"las participaciones hipotecarias y de los certificados de transmisión de hipoteca, (i) se extinguirá la"
4461,3,97,94,   ,obligación de pago del precio total por parte del fondo por la suscripción de las participaciones
4462,3,105,102,   ,"hipotecarias y de los certificados de transmisión de hipoteca, y (ii) la sociedad gestora estará obligada"
4463,3,99,96,   ,a restituir a las entidades cedentes en cualesquiera derechos que se hubieran devengado a favor del
4464,2,100,98,  ,fondo por la suscripción de las participaciones hipotecarias y de los certificados de transmisión de
4465,9,9,0,hipoteca.,hipoteca.
4466,93,37,76,el precio de emisión delas partopacionsshpotecañas y de los cericados de transmsón e hipoteca,cumplimiento del reglamento 575/2013.
4467,95,0,95,sera ala par del valor nominal del captal delos préstamos hpotecaros. el mpet otal que el fondo,
4468,90,2,88,“eoresentado pora soniedad gestora pagará cada una de las edades cadentes por la suscrgcón,  
4469,87,1,86,de las parcpacones hpotecras y d los cersicados de transmisión de hpoteca será e impone, 
4470,92,2,90,“equivalente la suna de () el valor nomina dl capta o pncpalpendente de reembolso de cada no,  
4471,89,2,87,"elos preetamos hpotecace, y 1) os nerezes oránario devengados y no vencidos y, en caso os",  
4472,96,2,94,intereses vencidos y n sateecros de cada uno de los préstamos hpolecanos ala fecha de emisión de,  
4473,85,2,83,las pañpacones mpotecañas y de los cefcados de transmisión de hipoteca (os “intereses,  
4474,9,3,9,comidos”),   
4475,62,3,59,icipaciones mipotecarias y de los ceriicados de transmisión de,   
4476,93,2,91,el pago del mpre total por la suscripción de las pariopacones hpotcaras y de los ceiicados de,  
4477,96,1,95,"transmision de hipoteca lo bonará e fondo, representado por la sociedad gestor, a cada una delas", 
4478,91,0,91,"enicades cedenias en la fecna de desemboleo de los bores, valor ese miemo dí, na vez quede.",
4479,90,0,90,elecuado el desembolso por la suscrpción de la emisión de bonos y entegados los impoes del,
4480,88,3,85,"préstamo e, de los préstamos subordnados y del préstamo para gastos incas. las entidades",   
4481,81,2,79,cedente no perbén meras por el aplazamiento del pago hasi la fecha de desembolso.,  
4482,97,0,97,en caso de qu tera resuelta a constución del fondo y. consecuentemente. la emisión y suscrpció de,
4483,90,0,90,las paricpaciones hporecañas y de los coricados de transmisión de hpoteca.() $e extegua la,
4484,87,1,86,obigeción de pago del precio tolal por pane del fondo por la suscpcón de las parpacones, 
4485,93,0,93,"hpotecañas y delos cericados de transmisión de hpoteca, y () a sociedad gestora estará bigeda",
4486,91,3,88,a resunr alas entidades cedents on cualesquiera derechos que se pbieran devengado favor del,   
4487,90,0,90,fondo por la suscrpeón de las paricpaciones mpotecaas y delos ceriicados de transmisión de,
4488,8,0,8,hipoteca,
4489,36,0,36,cumplimiento del reglamento 5752013.,
4490,92,97,8,en camplmiento delo dispuesto en el aícuo 405 del reglamento (ue) n' s75/2013 del parlamento,en cumplimiento de lo dispuesto en el artículo 405 del reglamento (ue) nº 575/2013 del parlamento
4491,97,106,11,"europeo y del consejo, de 26 e junio, sobre los requisos prudenciales delas enidados de cra y las","europeo y del consejo, de 26 de junio, sobre los requisitos prudenciales de las entidades de crédito y las"
