n_linea,ctexto1,ctexto2,distancia,texto1,texto2
2616,81,104,81,"Fases procedimiento judia demanda, bargo, hasta subasta y adjudicación en u caso,",Cada uno de los préstamos hipotecarios seleccionados tiene una fecha de vencimiento final sin perjuicio 
2617,22,104,101,CAJA RURAL DE NAVARRA.,"de las cuotas de amortización parciales periódicas, conforme a las condiciones particulares de cada uno "
2618,16,11,15,CANALES DE VENTA,de ellos.  
2619,90,94,77,La venta de próstamos hipotecar a paricuares sobre viviendas se reglza a ravós de la ed de,"En cualquier momento de la vida de los préstamos hipotecarios, los deudores pueden reembolsar "
2620,5,98,93,tomas,"anticipadamente la totalidad o parte del capital pendiente de amortización, cesando el devengo de "
2621,33,97,94,SOLICITUD DE PRÉSTAMO HIPOTECARIO,intereses de la parte cancelada anticipadamente desde la fecha en que se produzca el reembolso.  
2622,96,98,69,"El privar requisto para obtese un préstamo, en caso de no cientes, es sor una cuenta en Caja ura",La fecha de vencimiento final de los préstamos hipotecarios seleccionados a 9 de junio de 2014 se 
2623,91,65,64,"de Navarra, o que cone a idonticació deralada de dcho conte inclui una decisación de tienes",encuentra entre el 6 de abril de 2015 y el 28 de junio de 2053.  
2624,93,31,79,al efecuarse una sold d préstamo. Se ciente ya tene un préstamo con Ceja Rural simplemente se,2.2.5  Importe de los activos. 
2625,83,98,79,"actualzan ls delos del expediente extent, generando una nueva soletud de operación.",El Fondo se constituirá con las Participaciones Hipotecarias y los Certificados de Transmisión de 
2626,21,96,84,Intormación requerida,"Hipoteca, representativos de derechos de los Préstamos Hipotecarios, emitidos por las Entidades "
2627,37,105,83,La documentación que Caja Rural de Na,Cedentes y suscritos por el Fondo en su constitución cuyo Saldo Vivo será igual o ligeramente superior a 
2628,49,103,80,1 soleta an todo ipo de operaciones e a siguente:,"ciento un millones ciento veinticuatro mil (101.124.000,00) euros, importe al que asciende la suma del "
2629,37,70,54,Propuesta o documentación de novación,valor nominal de la Emisión de Bonos y del principal del Préstamo B.  
2630,64,101,72,"Solctud mada pr el cient en operaciones nuevas, no en ovaciones)",La cartera de préstamos hipotecarios seleccionados de la que se extraerán los Préstamos Hipotecarios 
2631,15,97,86,"Irtom de e oca,","cuyos derechos, serán cedidos al Fondo al momento de su constitución mediante la emisión por las "
2632,74,99,76,etale ds bienes dels solares yloavltas (pusden Incuese en lito de a cfcna),Entidades Cedentes y suscripción por el Fondo de Participaciones Hipotecarias y de Certificados de 
2633,84,100,80,"Espera 423 0 424, según el solante sea persona física Juridica (en esta consul están","Transmisión de Hipoteca, está formada por 1.193 préstamos hipotecarios, cuyo principal pendiente de "
2634,24,102,88,incide os datos de CABE),"vencer, a 9 de junio de 2014, ascendía a 129.110.112,82 euros y con un principal vencido impagado por "
2635,40,28,31,Notas simple delos bienes dels tuaes y/o,"importe de 3.846,40 euros.  "
2636,15,95,89,los 20.000 sus.,"Para su cesión al Fondo en su constitución, cada Entidad Cedente elegirá aleatoriamente de los "
2637,39,102,75,altas sl iesgo toa del ciente sobrepasa,préstamos seleccionados aquellos préstamos que se encuentren al corriente de pago o no tengan débitos 
2638,90,97,71,Además y dependiendo del po de ciente que sole la operación la documentación a exigir s la,vencidos pendientes de cobro por un plazo superior a un (1) mes hasta alcanzar en su conjunto un 
2639,6,100,95,suene:,principal o capital total igual o ligeramente superior a ciento un millones ciento veinticuatro mil 
2640,47,94,75,lima nómina anterior al solcud de le operación.,"(101.124.000,00) euros y sin superar individualmente el importe máximo de emisión autorizado. "
2641,31,106,88,eclaraoon IRPF del dimo alerono,2.2.6  Ratio del saldo vivo del principal sobre el valor de tasación o el nivel de sobrecolateralización. 
2642,22,111,94,Análisis dea operación,El ratio del saldo vivo del principal sobre el valor de tasación o el nivel de sobrecolateralización es el que 
2643,96,66,73,Una vez recogida la documentación por la ana la anvi al dea de riesgos para su estudio. Es en al,se muestra en el apartado 2.2.2 o) del presente Módulo Adicional. 
2644,94,41,71,paramento de anáisis donde se cogen ls operaciones en día y se astuda su vibidas. En 6 caso de,2.2.7 Método de creación de los activos. 
2645,87,103,75,"que las cociones emvadas por la aicina deran ser modíicads, o sea necesario recoger más",Los préstamos hipotecarios seleccionados para su cesión al Fondo han sido concedidos por las Entidades 
2646,95,106,84,"ocamentacón que la básica y obigatora, el analista ss pondrá en costaco con la ona soletando la",Cedentes (sin la intervención de ningún tipo de intermediario) siguiendo sus procedimientos habituales de 
2647,19,107,93,"ue estime necesaso,",análisis y valoración del riesgo crediticio para la concesión de préstamos hipotecarios a personas físicas 
2648,87,102,80,"Cuando la operación es informada por el anaisa pasa a la asesora judia, donde se escala",vigentes a la fecha de concesión de los préstamos. Dichos procedimientos se describen a continuación: 
2649,89,15,85,"vablcad de realzar a operacón con las garantias que s reportan, emendo el ntome juro, Una",1.  BANTIERRA  
2650,91,98,80,"vez cumplmentado st, la operación pasa a sanconarso an el órgano de apración que coresponda",Toda operación de riesgo conlleva la existencia de propuesta numerada correlativamente. Siguen el 
2651,23,101,86,con lesgo vivo del cen.,"siguiente orden en análisis, interrumpiéndose el proceso en el criterio que no cumpla los parámetros "
2652,93,85,69,Úna vez sancnada postbramentela operación pasa al departamento de administración para que sea,establecidos. Dicha interrupción supone la denegación o informe negativo del riesgo. 
2653,7,102,96,tomalza,Análisis de la documentación. Examinar que la información documental es la necesaria para efectuar el 
2654,13,11,11,Formalización,análisis:  
2655,88,19,75,El departamento e esgos niza un aplcao espectio ara su trabajo denominado gestón elscónc,Propuesta completa 
2656,89,17,77,"ocsmentl (G£0), medant el ua todo los documerins e las operaciones de scbro on escaneados",Informe de apoyo 
2657,98,64,73,Antes de pasar a departamento de lsgos de tal modo que todo el personal del departamento abeja con,"Datos económicos (renta, nóminas, impuesto de sociedades, etc.) "
2658,21,15,18,"Specientes eletóncos,",Asnef/Experian 
2659,92,6,88,Asi mismo a través de cho plosivo se conto en todo momento el estado y stueción ds todas las,Cirbe 
2660,95,40,76,operaciones de acto habiéndose definido los cuentes ssidos en ls que e puede encontrr cualquier,"Patrimonio, contratos, tasaciones, etc. "
2661,17,92,79,peración de acto:,Análisis del cliente (titular/avalista). Identificación de quien solicita y a qué se dedica 
2662,10,92,87,- Enotcna.,(personalidad jurídica/física y actividad) ya que en función de estas variables se efectúan 
2663,88,30,71,7. Envaca a aervios centrales para su análss y pendiente de reir ocumentacón obligatoria,diferentes tipos de análisis. 
2664,24,27,21,— Perder de asar aun ara,Análisis de la operación.  
2665,46,48,39,7 Analizancosefridcamente pora asesoría Juída.,Identificación de la operación que se solicita. 
2666,45,22,34,= Penalente de sancón por órgano conespondert,Destino de los fondos 
2667,36,61,47,= sancionada y pendiente de ormatzar,Capacidad de reembolso acorde a los plazos de amortización.  
2668,69,42,54,7 Femmatzaca Y pendiente de eco al contrato frmado (póliza escritura),Estabilidad en la generación de recursos. 
2669,97,28,80,"Aparte de conocer puntualmente el estado en que se encuentra cada operación, el sistema GEO da ur",Análisis de las garantías.  
2670,93,24,80,(rezabldsd completa del mamo viendo os dsinos estados porlos que ha pasado lechas personas ue,Solvencia patrimonial.  
2671,29,100,82,"han manejado el expedito, et.",Valoración de las garantías y su disponibilidad en caso de ejecución del contrato. Este análisis es 
2672,18,91,80,armeuciones | amar,el último que se realiza y siempre hay que considerarlas para el posible caso de que no se 
2673,26,95,93,COMISIÓN EJECUTIVA 2000000,cumplan las previsiones de reembolso de acuerdo con el análisis del cliente y de la operación. 
2674,18,88,87,COMISENCSLEGADA EJ,Por tanto no se debe basar la admisión del riesgo sobre la única base de las garantías. 
2675,22,29,28,SEGUIMIENTO DEL RIESGO,Formalización de operaciones 
2676,94,99,81,Una toma de prevenirla morosidad s esta atento a ceras señales de slerma. Las más habruals on:,BANTIERRA dispone de un sistema de delegación de facultades que bajo el mandato del consejo rector 
2677,59,107,82,- > Patones conindas de renovaciones y apszamients de pago.,instrumentan la capacidad ejecutiva de la dirección de riesgos con el objetivo de garantizar la alineación 
2678,80,103,70,útrecmieno de enovara deuda medint a enrega de pagarés oras con vencimientos muy,"de éstos con la estrategia de la entidad en términos de negocio y solvencia, responsabilizándose de la "
2679,31,98,78,úisminuciones en su patrimonio.,"administración, seguimiento y en su caso recobro del riesgo así como del esquema de delegación de "
2680,94,105,77,La úlima fase del proceso son las muevas vías juiisles. Las operaciones incobrables por la vía,"facultades. También analizan y, si procede, aprueban las operaciones de riesgo dentro de sus respectivos "
2681,89,98,77,"amistosa, muchas veces se cobren an el momento en que 6 noia al moroso la nerposicón de u","niveles de atribuciones, elevando al órgano superior aquéllas que exceden su nivel de delegación. "
2682,90,105,78,demanda Judical Le entrada en vigor de la nueva Ley de anjuciamiento cl inrdijo dos nuevas,Dicha propuesta sobre el nivel de atribuciones de concesión del riesgo de crédito tiene en consideración 
2683,86,109,86,"Firmada precesces el ju sanoaro y proceso monton, que acian y reducan los gasa y lempo","el nivel de riesgo que la entidad quiere asumir, el cual viene limitado por la regulación (requerimientos de "
2684,16,104,92,"el receso simio,","capital y liquidez descritos en las Circulares 3/2008 y 9/2010 de Banco de España), garantizando que la "
2685,22,107,105,MÉTODO DE RECUPERACIÓN,exposición al riesgo se mantiene dentro de los límites al riesgo y tolerancia al mismo establecidos por el 
2686,87,16,77,"El método de recuperación se compone de una secuencia de acciones cats, lamadas teóncas",consejo rector. 
2687,93,105,73,"bloqueos de posicones reclamadas y relacionadas, slo. no obstante, el gestor puede sololar la",Los niveles de atribuciones de los distintos órganos de decisión se fijan según el siguiente escalado de 
2688,48,14,41,"realzación de aras gestores que estime cporunas,",atribuciones: 
2689,60,7,59,"Estas acciones que ss reelzan d menor a mayor nena, e gen a:",ÓRGANO 
2690,54,18,53,> Las personas queintanienen en a cuena (lares y vals),",PSRUWHHQPLOHVGH¼ "
2691,94,36,73,2 Las cuentas objeto de reclamación o cuentes relacionadas mediante a estrición de operatoria.,Consejo Rector / Comisión ejecutiva 
2692,56,13,51,2 Los gestores que tenen responsablidad ena recuperación,Más de 3.000 
2693,87,40,64,E métado de recuperación coespondient a préstamos con garantia iotecaria es el siqiete:,Comité de Riesgos con dirección general 
2694,70,12,65,La aplcación Infomática genera un ser de ass y recamacios automáticas:,Hasta 3.000 
2695,68,40,54,+ Aloe 30 días desde fecha primer impago: 19 cara al lr. Plazo de 10,Comité de Riesgos sin dirección general 
2696,18,12,16,«tuscin de impago.,Hasta 2.000 
2697,85,16,75,+ Alo 60 días desde fecha pimor mpago: 2 cana al tular y avalstas (20 das después del,Área de Riesgos 
2698,39,12,35,vencimiento del plazo de a prmera caña),Hasta 1.000 
2699,47,98,72,+ los 90 dias desde fecha prior impago: 3 caña.,Estos límites se establecen desde el concepto de riesgo global por acreditado o grupo económico.  
2700,22,35,28,as para regularizar la,Atribuciones de la red de oficinas 
2701,92,106,80,El deparamento realza un col de plazos al margen del sistema intomátco.Reslza las siguiente.,El riesgo global máximo que puede conceder la oficina por nivel de atribución presentará un límite máximo 
2702,84,95,77,» Plazo 1: Primera cat que se manda cuendo el préstamo leva 2 3 cuolasimpagadas o la,para préstamos con garantía personal. Las oficinas se clasifican en 4 niveles de atribuciones. 
2703,84,5,83,cuenta leva en descubieno de 45 0 das a tulrs y avalistas. Se le requiero al ceo que,TIPO 
2704,32,15,27,regulac a siuación en 10/15 días,Riesgo Cliente 
2705,86,14,76,"+ Plazo 2. Segunda cara, e envía con más de 4 cuotas Impagadas o descubierto de más de",Garantía Real 
2706,70,27,59,meses iulares y avalitas. El plazo que sel deal tente s de una semana.,Seguimiento y recuperación 
2707,68,107,81,"Una vez agotados estos plazos ys elclene no haregulaizado su suacón,",El proceso de seguimiento tiene por objeto analizar la situación de los riesgos de la entidad durante toda 
2708,23,99,83,restzazan las siguentes,"la vida de las operaciones, con el fin de detectar anticipadamente los incrementos en el riesgo de "
2709,92,71,69,"1. Esperar lelclent está esperando una operación. ransterenci, et. que permita reguarizar la",incumplimiento que pudieran producirse y de tomar medidas correctoras. 
2710,86,86,70,"atúeción, Se solota al chente tod la documentación necesaria que acredite la espera pe",El planteamiento del seguimiento se realiza sobre la base de la siguiente estructura: 
2711,46,28,36,poder establecer un tempo máximo de respuesta.,Planteamiento de objetivos. 
2712,87,65,69,2. Llegar a un acuerdo con el cnt paar pagando la deuda poco a poco. Eta tpo de cuerdos,Mantenimiento de la documentación necesaria para el seguimiento. 
2713,83,37,65,"sólo se resizaá con lentes que no tenen ingún tipo de soencl, y no hay ora forma de",Realización de controles periódicos. 
